id,count,age,sex,origin,prior,family,origin_org,assumed_origin,y,type,age2,age3
4562,2,0.8417882129912707,male,BXL,no prior,no family,BXL,False,1,$f_2$,0.7086073955310369,0.5964973531964701
4564,1,-0.20283443901544282,male,ABROAD,prior,no family,DL,False,0,$f_1$,0.04114180965070939,-0.008344975880581772
4566,1,1.1203542535263944,male,BE,no prior,no family,BR,False,0,$f_1$,1.2551936533946844,1.4062615485800696
4567,1,1.1203542535263944,male,BE,no prior,family,BR,False,0,$f_1$,1.2551936533946844,1.4062615485800696
4568,1,0.6328636825899281,male,BXL,no prior,family,BXL,False,0,$f_1$,0.40051644074128523,0.2534723096253405
4569,1,0.9114297231250517,male,ABROAD,no prior,family,NL,False,0,$f_1$,0.8307041401958083,0.7571284444974997
4570,1,1.398920294061518,male,BE,no prior,family,OV,False,0,$f_1$,1.956977989137164,2.7376562240356797
4573,1,0.07573160151968081,male,BE,no prior,family,OV,False,0,$f_1$,0.00573527546873572,0.00043434159640389413
4574,1,-1.2474570910221563,male,ABROAD,no prior,no family,FR,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
4575,2,0.1453731116534617,male,BE,no prior,no family,A,False,1,$f_2$,0.02113334159180984,0.003072219626836918
4576,1,-0.1331929288816619,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.017740356304075444,-0.002362890015544063
4577,1,0.6328636825899281,female,BE,no prior,no family,BR,False,0,$f_1$,0.40051644074128523,0.2534723096253405
4578,2,0.1453731116534617,female,BXL,no prior,no family,BXL,False,1,$f_2$,0.02113334159180984,0.003072219626836918
4580,1,-0.7599665200856901,male,BE,no prior,no family,HE,False,0,$f_1$,0.5775491116511536,-0.4389179885601089
4581,1,0.49358066232236625,female,BXL,no prior,no family,BXL,False,0,$f_1$,0.24362187021858572,0.1202470440587031
4582,1,0.7025051927237089,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.49351354580377543,0.3466958286066422
4583,1,0.2846561319210235,male,BE,no prior,no family,BR,False,0,$f_1$,0.08102911344023914,0.023065434004888294
4584,1,-0.6206834998181282,male,BE,no prior,no family,A,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
4586,2,-0.1331929288816619,male,BXL,no prior,no family,BXL,False,1,$f_2$,0.017740356304075444,-0.002362890015544063
4587,1,0.9114297231250517,male,BE,no prior,no family,BR,False,0,$f_1$,0.8307041401958083,0.7571284444974997
4588,1,0.21501462178724262,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.04623128758231099,0.009940402814247844
4590,2,-1.0385325606208136,male,BXL,prior,family,BXL,False,1,$f_2$,1.0785498794696238,-1.1201091680828583
4591,1,-0.6903250099519092,female,BXL,no prior,family,BXL,False,0,$f_1$,0.47654861936510345,-0.32897343040578364
4592,1,-0.20283443901544282,male,BE,no prior,family,PA,False,0,$f_1$,0.04114180965070939,-0.008344975880581772
4594,1,-0.063551418747881,male,ABROAD,no prior,no family,DL,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
4595,1,-0.8296080302194709,male,BE,no prior,no family,PA,False,0,$f_1$,0.6882494838046306,-0.5709772985587273
4596,2,0.7025051927237089,male,BE,no prior,no family,LU,False,1,$f_2$,0.49351354580377543,0.3466958286066422
4598,1,-0.4814004795505664,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.23174642171151533,-0.11156283854605127
4601,1,-0.5510419896843474,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
4603,1,-0.34211745928300463,female,ABROAD,no prior,no family,FR,False,0,$f_1$,0.11704435594625834,-0.04004291767974954
4604,1,-0.5510419896843474,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
4606,1,-0.5510419896843474,female,ABROAD,no prior,no family,FR,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
4607,1,-0.5510419896843474,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
4609,1,0.2846561319210235,male,BE,no prior,no family,HE,False,0,$f_1$,0.08102911344023914,0.023065434004888294
4610,2,-1.2474570910221563,female,ABROAD,no prior,no family,FR,False,1,$f_2$,1.5561491939414602,-1.9412293466706874
4611,1,-1.2474570910221563,female,BXL,no prior,family,BXL,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
4612,1,0.5632221724561471,male,BE,prior,family,LI,False,0,$f_1$,0.31721921554622196,0.17866489572477792
4613,1,0.006090091385899905,male,BE,no prior,no family,PA,False,0,$f_1$,3.708921308861222e-05,2.258766971407633e-07
4614,2,0.1453731116534617,male,BE,no prior,family,A,False,1,$f_2$,0.02113334159180984,0.003072219626836918
4615,1,0.7721467028574899,male,BE,no prior,family,A,False,0,$f_1$,0.5962105307336928,0.460361995514935
4616,1,-1.1081740707545946,male,BE,no prior,family,PA,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
4617,1,-0.8992495403532519,male,BE,prior,no family,A,False,0,$f_1$,0.8086497358255348,-0.7271779032478908
4618,1,1.6078448244628607,male,BE,no prior,family,A,False,0,$f_1$,2.5851649795520073,4.156544132755332
4619,1,0.6328636825899281,male,ABROAD,no prior,family,NL,False,0,$f_1$,0.40051644074128523,0.2534723096253405
4621,1,-0.6206834998181282,male,ABROAD,no prior,family,FR,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
4622,1,1.2596372737939563,male,BE,no prior,family,HE,False,0,$f_1$,1.5866860615310705,1.9986489049138672
4625,1,-1.1081740707545946,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
4626,1,-0.4814004795505664,male,BE,no prior,family,BR,False,0,$f_1$,0.23174642171151533,-0.11156283854605127
4628,1,0.6328636825899281,male,BXL,no prior,family,BXL,False,0,$f_1$,0.40051644074128523,0.2534723096253405
4629,1,1.6774863345966415,male,BE,no prior,family,HE,False,0,$f_1$,2.8139604027584757,4.720380121723404
4630,1,-0.063551418747881,male,BE,no prior,no family,A,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
4632,1,-0.6206834998181282,female,BXL,no prior,no family,BXL,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
4633,1,-1.3170986011559374,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.734748725166927,-2.284835119274405
4634,1,-0.1331929288816619,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.017740356304075444,-0.002362890015544063
4635,1,0.8417882129912707,male,BXL,no prior,family,BXL,False,0,$f_1$,0.7086073955310369,0.5964973531964701
4636,1,-0.27247594914922374,male,BXL,no prior,family,BXL,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
4637,1,1.5382033143290799,male,BXL,no prior,family,BXL,False,0,$f_1$,2.366069436212966,3.639495848715522
4638,1,-0.1331929288816619,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.017740356304075444,-0.002362890015544063
4639,1,0.7025051927237089,male,BE,no prior,no family,BR,False,0,$f_1$,0.49351354580377543,0.3466958286066422
4640,2,0.21501462178724262,male,BE,no prior,no family,OV,False,1,$f_2$,0.04623128758231099,0.009940402814247844
4641,1,-1.6653061518248418,male,BXL,no prior,no family,BXL,False,0,$f_1$,2.773244579305663,-4.6183012584326155
4642,1,-0.8992495403532519,male,BE,no prior,no family,BR,False,0,$f_1$,0.8086497358255348,-0.7271779032478908
4645,2,1.5382033143290799,female,BE,no prior,no family,OV,False,1,$f_2$,2.366069436212966,3.639495848715522
4646,1,-1.1081740707545946,female,BXL,no prior,no family,BXL,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
4648,1,-0.9688910504870327,male,BE,no prior,no family,BR,False,0,$f_1$,0.9387498677138658,-0.9095463454738504
4649,1,-0.6206834998181282,female,BXL,no prior,no family,BXL,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
4650,1,2.025693885265546,female,BXL,no prior,no family,BXL,False,0,$f_1$,4.103435716802224,8.312304640106507
4651,1,0.21501462178724262,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.04623128758231099,0.009940402814247844
4653,1,-0.4117589694167855,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.1695454488951733,-0.06981185930638284
4655,1,-1.1081740707545946,male,BE,no prior,no family,LU,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
4656,1,-1.1081740707545946,male,BXL,no prior,family,BXL,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
4657,2,-0.8992495403532519,male,BXL,no prior,family,BXL,False,1,$f_2$,0.8086497358255348,-0.7271779032478908
4660,2,0.6328636825899281,female,BXL,no prior,no family,BXL,False,1,$f_2$,0.40051644074128523,0.2534723096253405
4661,1,0.21501462178724262,female,BXL,no prior,no family,BXL,False,0,$f_1$,0.04623128758231099,0.009940402814247844
4662,1,0.7721467028574899,female,BE,no prior,family,BR,False,0,$f_1$,0.5962105307336928,0.460361995514935
4663,1,0.1453731116534617,female,BXL,no prior,family,BXL,False,0,$f_1$,0.02113334159180984,0.003072219626836918
4664,1,-0.8992495403532519,male,BXL,no prior,family,BXL,False,0,$f_1$,0.8086497358255348,-0.7271779032478908
4667,1,-0.6206834998181282,male,ABROAD,no prior,no family,DL,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
4668,1,-1.2474570910221563,male,BXL,no prior,family,BXL,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
4669,1,0.5632221724561471,male,BXL,no prior,family,BXL,False,0,$f_1$,0.31721921554622196,0.17866489572477792
4670,1,-0.8296080302194709,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.6882494838046306,-0.5709772985587273
4672,1,-0.7599665200856901,male,ABROAD,prior,no family,DL,False,0,$f_1$,0.5775491116511536,-0.4389179885601089
4674,1,-0.20283443901544282,male,ABROAD,prior,no family,FR,False,0,$f_1$,0.04114180965070939,-0.008344975880581772
4675,1,-1.1081740707545946,male,ABROAD,no prior,no family,DL,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
4676,1,0.006090091385899905,male,BE,no prior,no family,OV,False,0,$f_1$,3.708921308861222e-05,2.258766971407633e-07
4679,1,0.8417882129912707,male,BE,no prior,no family,A,False,0,$f_1$,0.7086073955310369,0.5964973531964701
4680,1,-1.0385325606208136,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
4681,1,-0.27247594914922374,male,BE,no prior,no family,BR,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
4683,1,0.2846561319210235,male,BE,no prior,no family,BR,False,0,$f_1$,0.08102911344023914,0.023065434004888294
4686,1,-0.8296080302194709,female,ABROAD,no prior,no family,DL,False,0,$f_1$,0.6882494838046306,-0.5709772985587273
4688,1,0.7025051927237089,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.49351354580377543,0.3466958286066422
4689,1,0.21501462178724262,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.04623128758231099,0.009940402814247844
4691,1,-1.1081740707545946,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
4692,1,0.49358066232236625,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.24362187021858572,0.1202470440587031
4693,1,-0.063551418747881,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
4694,1,0.42393915218858536,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.17972440475837653,0.0761922117808643
4695,1,0.9114297231250517,male,BE,no prior,family,BR,False,0,$f_1$,0.8307041401958083,0.7571284444974997
4696,2,1.398920294061518,male,BXL,prior,family,BXL,False,1,$f_2$,1.956977989137164,2.7376562240356797
4697,2,-0.063551418747881,male,ABROAD,prior,no family,NL,False,1,$f_2$,0.004038782824868521,-0.0002566703785349692
4699,1,0.21501462178724262,male,BE,no prior,family,BR,False,0,$f_1$,0.04623128758231099,0.009940402814247844
4700,1,-0.27247594914922374,male,BXL,no prior,family,BXL,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
4703,1,-2.0831552126275272,female,BXL,no prior,family,BXL,False,0,$f_1$,4.339535639897238,-9.039926288634863
4705,1,0.7721467028574899,male,BE,no prior,no family,HE,False,0,$f_1$,0.5962105307336928,0.460361995514935
4706,1,0.3542976420548044,male,BE,no prior,no family,BR,False,0,$f_1$,0.1255268191655943,0.04447385604500989
4708,1,0.49358066232236625,male,BE,no prior,no family,BR,False,0,$f_1$,0.24362187021858572,0.1202470440587031
4709,1,0.9810712332588326,male,BE,no prior,family,LI,False,0,$f_1$,0.9625007647280067,0.9442818122642751
4710,1,0.5632221724561471,male,BE,no prior,family,LU,False,0,$f_1$,0.31721921554622196,0.17866489572477792
4711,1,0.7721467028574899,female,BXL,no prior,family,BXL,False,0,$f_1$,0.5962105307336928,0.460361995514935
4713,1,-0.5510419896843474,male,BE,no prior,family,pLux,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
4714,1,-0.4814004795505664,male,BE,no prior,no family,A,False,0,$f_1$,0.23174642171151533,-0.11156283854605127
4715,1,0.42393915218858536,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.17972440475837653,0.0761922117808643
4716,1,0.21501462178724262,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.04623128758231099,0.009940402814247844
4718,1,1.8167693548642034,female,BXL,no prior,no family,BXL,False,0,$f_1$,3.300650888773694,5.996521385829344
4719,2,1.0507127433926136,male,BXL,prior,no family,BXL,False,1,$f_2$,1.103997269127632,1.1599839993430479
4720,1,-1.52602313155728,male,BXL,no prior,no family,BXL,False,0,$f_1$,2.328746598047888,-3.5537211761564005
4722,1,-0.34211745928300463,male,BE,no prior,no family,WV,False,0,$f_1$,0.11704435594625834,-0.04004291767974954
4723,1,-1.2474570910221563,male,BE,no prior,family,BR,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
4726,1,-0.5510419896843474,male,BXL,no prior,family,BXL,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
4727,1,1.1203542535263944,male,BXL,no prior,family,BXL,False,0,$f_1$,1.2551936533946844,1.4062615485800696
4728,2,-0.9688910504870327,female,BXL,no prior,family,BXL,False,1,$f_2$,0.9387498677138658,-0.9095463454738504
4729,1,1.9560523751317653,male,BE,no prior,no family,GE,False,0,$f_1$,3.8261408942586206,7.484131983803351
4731,1,-1.0385325606208136,female,ABROAD,no prior,no family,ENG,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
4734,1,-0.4117589694167855,male,BE,no prior,family,BR,False,0,$f_1$,0.1695454488951733,-0.06981185930638284
4735,1,-0.4117589694167855,male,ABROAD,no prior,family,FR,False,0,$f_1$,0.1695454488951733,-0.06981185930638284
4737,1,0.8417882129912707,male,BE,no prior,no family,A,False,0,$f_1$,0.7086073955310369,0.5964973531964701
4738,1,-1.1081740707545946,male,BE,no prior,no family,BR,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
4740,1,0.8417882129912707,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.7086073955310369,0.5964973531964701
4743,1,-0.4117589694167855,male,BE,no prior,family,BR,False,0,$f_1$,0.1695454488951733,-0.06981185930638284
4746,2,-1.1081740707545946,male,BE,no prior,family,BR,False,1,$f_2$,1.2280497710928093,-1.3608929139211665
4747,1,-0.8992495403532519,female,BE,no prior,family,BR,False,0,$f_1$,0.8086497358255348,-0.7271779032478908
4748,1,-0.8296080302194709,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.6882494838046306,-0.5709772985587273
4749,1,-0.8992495403532519,female,BXL,no prior,no family,BXL,False,0,$f_1$,0.8086497358255348,-0.7271779032478908
4751,1,0.2846561319210235,female,BXL,no prior,no family,BXL,False,0,$f_1$,0.08102911344023914,0.023065434004888294
4753,1,0.42393915218858536,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.17972440475837653,0.0761922117808643
4755,1,1.5382033143290799,male,BXL,no prior,family,BXL,False,0,$f_1$,2.366069436212966,3.639495848715522
4756,1,1.6078448244628607,female,BXL,prior,family,BXL,False,0,$f_1$,2.5851649795520073,4.156544132755332
4757,1,-1.0385325606208136,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
4758,2,0.9114297231250517,male,BXL,no prior,no family,BXL,False,1,$f_2$,0.8307041401958083,0.7571284444974997
4760,1,1.0507127433926136,female,BXL,no prior,no family,BXL,False,0,$f_1$,1.103997269127632,1.1599839993430479
4762,1,-0.4814004795505664,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.23174642171151533,-0.11156283854605127
4763,1,-0.4814004795505664,male,ABROAD,no prior,family,FR,False,0,$f_1$,0.23174642171151533,-0.11156283854605127
4765,2,-0.20283443901544282,male,BE,no prior,no family,BR,False,1,$f_2$,0.04114180965070939,-0.008344975880581772
4767,1,-1.3170986011559374,male,BXL,no prior,family,BXL,False,0,$f_1$,1.734748725166927,-2.284835119274405
4768,2,-1.1778155808883755,female,BXL,no prior,family,BXL,False,1,$f_2$,1.3872495425834213,-1.6339241258350254
4770,1,-0.063551418747881,female,BE,no prior,family,OV,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
4772,1,-0.34211745928300463,male,ABROAD,prior,no family,LUX,False,0,$f_1$,0.11704435594625834,-0.04004291767974954
4773,2,0.42393915218858536,male,BE,prior,no family,HE,False,1,$f_2$,0.17972440475837653,0.0761922117808643
4775,1,-1.2474570910221563,male,BE,no prior,no family,PA,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
4776,2,-0.34211745928300463,male,BE,prior,no family,OV,False,1,$f_2$,0.11704435594625834,-0.04004291767974954
4777,1,-0.5510419896843474,male,BE,no prior,no family,PA,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
4779,1,-0.4814004795505664,male,BE,no prior,family,PA,False,0,$f_1$,0.23174642171151533,-0.11156283854605127
4780,2,-1.1081740707545946,female,BE,no prior,family,PA,False,1,$f_2$,1.2280497710928093,-1.3608929139211665
4781,1,1.6774863345966415,male,ABROAD,no prior,no family,NL,False,0,$f_1$,2.8139604027584757,4.720380121723404
4782,2,-0.4117589694167855,male,BE,no prior,no family,BR,False,1,$f_2$,0.1695454488951733,-0.06981185930638284
4784,1,0.42393915218858536,male,BE,prior,no family,HE,False,0,$f_1$,0.17972440475837653,0.0761922117808643
4785,1,-1.0385325606208136,female,ABROAD,no prior,no family,FR,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
4786,1,1.5382033143290799,male,BE,no prior,no family,pLux,False,0,$f_1$,2.366069436212966,3.639495848715522
4787,1,1.1203542535263944,male,BXL,no prior,family,BXL,False,0,$f_1$,1.2551936533946844,1.4062615485800696
4788,1,-0.5510419896843474,male,BXL,no prior,family,BXL,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
4789,1,2.931033517004698,female,BXL,no prior,no family,BXL,False,0,$f_1$,8.59095747780493,25.18038431060839
4790,1,-0.6903250099519092,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.47654861936510345,-0.32897343040578364
4792,1,-0.8992495403532519,female,BXL,no prior,no family,BXL,False,0,$f_1$,0.8086497358255348,-0.7271779032478908
4794,1,-1.1778155808883755,male,BE,no prior,no family,BR,False,0,$f_1$,1.3872495425834213,-1.6339241258350254
4795,1,0.8417882129912707,male,ABROAD,no prior,no family,DL,False,0,$f_1$,0.7086073955310369,0.5964973531964701
4796,1,0.5632221724561471,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.31721921554622196,0.17866489572477792
4797,2,0.49358066232236625,male,ABROAD,no prior,no family,FR,False,1,$f_2$,0.24362187021858572,0.1202470440587031
4798,1,-1.2474570910221563,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
4799,2,-0.4117589694167855,male,BE,no prior,no family,LU,False,1,$f_2$,0.1695454488951733,-0.06981185930638284
4801,1,0.006090091385899905,male,ABROAD,no prior,no family,DL,False,0,$f_1$,3.708921308861222e-05,2.258766971407633e-07
4802,2,-1.1081740707545946,female,BXL,no prior,no family,BXL,False,1,$f_2$,1.2280497710928093,-1.3608929139211665
4803,1,0.21501462178724262,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.04623128758231099,0.009940402814247844
4804,2,-0.7599665200856901,male,ABROAD,no prior,no family,DL,False,1,$f_2$,0.5775491116511536,-0.4389179885601089
4809,1,-0.27247594914922374,male,ABROAD,no prior,no family,IT,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
4810,1,-0.8992495403532519,male,ABROAD,no prior,no family,NL,False,0,$f_1$,0.8086497358255348,-0.7271779032478908
4813,1,-1.1778155808883755,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.3872495425834213,-1.6339241258350254
4814,1,-0.7599665200856901,male,ABROAD,no prior,no family,FR,False,0,$f_1$,0.5775491116511536,-0.4389179885601089
4815,2,-0.8992495403532519,male,ABROAD,no prior,no family,FR,False,1,$f_2$,0.8086497358255348,-0.7271779032478908
4817,1,0.5632221724561471,male,BXL,no prior,family,BXL,False,0,$f_1$,0.31721921554622196,0.17866489572477792
4818,2,0.9114297231250517,male,BXL,no prior,family,BXL,False,1,$f_2$,0.8307041401958083,0.7571284444974997
4819,1,-1.52602313155728,female,ABROAD,no prior,no family,IT,False,0,$f_1$,2.328746598047888,-3.5537211761564005
4820,1,-0.4117589694167855,female,ABROAD,no prior,no family,FR,False,0,$f_1$,0.1695454488951733,-0.06981185930638284
4821,1,0.2846561319210235,male,ABROAD,no prior,family,IT,False,0,$f_1$,0.08102911344023914,0.023065434004888294
4822,1,-1.52602313155728,male,ABROAD,no prior,family,IT,False,0,$f_1$,2.328746598047888,-3.5537211761564005
4823,1,1.1203542535263944,male,BE,no prior,no family,BR,False,0,$f_1$,1.2551936533946844,1.4062615485800696
4826,1,0.9810712332588326,male,BE,no prior,no family,GE,False,0,$f_1$,0.9625007647280067,0.9442818122642751
4831,2,0.21501462178724262,male,BXL,prior,no family,BXL,False,1,$f_2$,0.04623128758231099,0.009940402814247844
4832,2,-0.6206834998181282,male,BE,no prior,no family,BR,False,1,$f_2$,0.38524800694648037,-0.23911708124949999
4833,1,0.07573160151968081,male,BXL,no prior,family,BXL,False,0,$f_1$,0.00573527546873572,0.00043434159640389413
4834,1,-0.27247594914922374,female,ABROAD,no prior,family,FR,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
4835,1,0.42393915218858536,male,BE,no prior,no family,OV,False,0,$f_1$,0.17972440475837653,0.0761922117808643
4836,1,0.9114297231250517,male,BE,no prior,no family,GE,False,0,$f_1$,0.8307041401958083,0.7571284444974997
4838,1,-1.2474570910221563,male,BE,no prior,no family,OV,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
4839,1,-1.0385325606208136,female,BXL,no prior,no family,BXL,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
4840,1,-0.5510419896843474,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
4841,2,1.2596372737939563,female,BXL,no prior,family,BXL,False,1,$f_2$,1.5866860615310705,1.9986489049138672
4842,2,-0.7599665200856901,male,BXL,no prior,family,BXL,False,1,$f_2$,0.5775491116511536,-0.4389179885601089
4843,1,0.21501462178724262,male,BXL,no prior,family,BXL,False,0,$f_1$,0.04623128758231099,0.009940402814247844
4844,1,-1.1081740707545946,male,BXL,no prior,family,BXL,False,0,$f_1$,1.2280497710928093,-1.3608929139211665
4845,1,0.9114297231250517,male,BE,no prior,family,HE,False,0,$f_1$,0.8307041401958083,0.7571284444974997
4848,1,0.21501462178724262,male,BE,no prior,family,OV,False,0,$f_1$,0.04623128758231099,0.009940402814247844
4850,1,0.1453731116534617,male,BE,no prior,no family,GE,False,0,$f_1$,0.02113334159180984,0.003072219626836918
4852,2,1.2596372737939563,female,BXL,no prior,no family,BXL,False,1,$f_2$,1.5866860615310705,1.9986489049138672
4854,1,-1.595664641691061,male,ABROAD,no prior,family,IT,False,0,$f_1$,2.546145648743062,-4.062794584294852
4855,1,-0.6206834998181282,male,BE,prior,family,LU,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
4857,1,0.5632221724561471,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.31721921554622196,0.17866489572477792
4859,1,-1.2474570910221563,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.5561491939414602,-1.9412293466706874
4860,1,-1.3170986011559374,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.734748725166927,-2.284835119274405
4861,2,2.722108986603355,male,BXL,no prior,no family,BXL,False,1,$f_2$,7.409877334946744,20.170493683087052
4862,1,0.7025051927237089,female,BE,no prior,no family,HE,False,0,$f_1$,0.49351354580377543,0.3466958286066422
4863,1,-1.3867401112897182,female,BXL,no prior,no family,BXL,False,0,$f_1$,1.92304813625982,-2.666767986492428
4865,1,-0.27247594914922374,male,BXL,no prior,no family,BXL,False,0,$f_1$,0.07424314286477036,-0.020229470819899724
4866,1,-1.0385325606208136,male,BXL,no prior,no family,BXL,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
4868,2,0.42393915218858536,male,BE,prior,family,BR,False,1,$f_2$,0.17972440475837653,0.0761922117808643
4870,1,-0.5510419896843474,male,BE,no prior,no family,LU,False,0,$f_1$,0.3036472743952844,-0.1673223982450065
4871,1,-1.0385325606208136,male,BE,no prior,family,BR,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
4872,1,-1.0385325606208136,male,BXL,no prior,family,BXL,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
4873,1,0.9810712332588326,male,BXL,no prior,family,BXL,False,0,$f_1$,0.9625007647280067,0.9442818122642751
4874,1,-0.6206834998181282,male,BXL,no prior,family,BXL,False,0,$f_1$,0.38524800694648037,-0.23911708124949999
4875,1,0.7025051927237089,male,BXL,no prior,family,BXL,False,0,$f_1$,0.49351354580377543,0.3466958286066422
4876,1,1.4685618041952988,male,BXL,no prior,family,BXL,False,0,$f_1$,2.156673772741351,3.1672087267577202
4877,1,-0.4814004795505664,female,BXL,no prior,family,BXL,False,0,$f_1$,0.23174642171151533,-0.11156283854605127
4878,1,2.931033517004698,male,BXL,no prior,family,BXL,False,0,$f_1$,8.59095747780493,25.18038431060839
4880,1,-1.0385325606208136,male,BE,no prior,family,GE,False,0,$f_1$,1.0785498794696238,-1.1201091680828583
4881,2,-1.0385325606208136,male,BE,no prior,family,GE,False,1,$f_2$,1.0785498794696238,-1.1201091680828583
4883,2,-0.6206834998181282,female,ABROAD,no prior,no family,FR,False,1,$f_2$,0.38524800694648037,-0.23911708124949999
4884,1,-1.7349476619586228,male,BXL,no prior,family,BXL,False,0,$f_1$,3.0100433897356917,-5.222267741415946
4885,2,-1.1081740707545946,male,BXL,no prior,family,BXL,False,1,$f_2$,1.2280497710928093,-1.3608929139211665
4887,1,-2.222438232895089,male,BXL,no prior,family,BXL,False,0,$f_1$,4.939231699033845,-10.977137369060188
4888,1,-2.2920797430288697,male,BXL,no prior,family,BXL,False,0,$f_1$,5.25362954840329,-12.041737865273088
4889,1,1.0507127433926136,male,BE,no prior,no family,BR,False,0,$f_1$,1.103997269127632,1.1599839993430479
4891,1,0.8417882129912707,male,BE,prior,no family,LU,False,0,$f_1$,0.7086073955310369,0.5964973531964701
4892,1,0.7025051927237089,male,BE,no prior,family,A,False,0,$f_1$,0.49351354580377543,0.3466958286066422
4893,1,-0.4117589694167855,male,BE,no prior,family,A,False,0,$f_1$,0.1695454488951733,-0.06981185930638284
4894,1,-0.9688910504870327,male,BE,no prior,family,A,False,0,$f_1$,0.9387498677138658,-0.9095463454738504
4896,1,-0.6903250099519092,male,BE,no prior,family,BR,False,0,$f_1$,0.47654861936510345,-0.32897343040578364
4898,1,-0.7599665200856901,male,BE,no prior,family,BR,False,0,$f_1$,0.5775491116511536,-0.4389179885601089
4899,1,-0.063551418747881,male,BE,no prior,family,BR,False,0,$f_1$,0.004038782824868521,-0.0002566703785349692
